Text,Category
Ya Allah bodohnyaa aku.. bila nak jadi pandai niii !,1
Aku marahhhhh ... mana super ring akuuuu https://t.co/zTUSXxwykI,1
@ahmadzafran856 Kahkah aku dh pakai baju company kedua terbesar kat dunia pun dia tktahu. Lancau sama dia!,1
@cooldlight @askmenfess Lembut kaya pantat bayi?,1
"Selagi mat saleh sebut Oreng Uten, selagi tu aku tak peduli cara sebut any English noun.
Butoh apa kita beria nak sebut istilah diorang ikut lidah diorang, diorang rilek Oreng Uten,
#donebadmood",1
Babinyaaaaaaaaaaaaa argh geram aku,1
"Selagi mat saleh sebut Oreng Uten, selagi tu aku tak peduli cara sebut any English noun.
Butoh apa kita beria nak sebut istilah diorang ikut lidah diorang, diorang rilek Oreng Uten,
#donebadmood",1
Baru nak best Lisa boleh terima Ariff haihhh bodoha mk Lisa Ni #CariAkuDiSyurga,1
Kecoh psl institusi agama bkn Islam anjurkan majlis iftar utk org Islam. Rata2 x disenangi rakyat. Kau lupa adat me https://t.co/Wo9Zc0ZyAS,1
Bodohnya buat garis panduan mcm ni. Serius talk anak anak zmn skrg tak akan dapat rasa pengalaman best di sekolah f https://t.co/AYPXZb2DIm,1
@umnoonline @tunfaisal Seronok nya melayu undi Madey ni dibodohkan....Jual jgn jual,1
" Miy?
 Woi
 Kamu mau kado apa?
 Hah?
 Iya kmu mau kado apa? yg sekarang kamu butuhin biar bisa kepake. Asal https://t.co/mLbki8ZqN1",1
"Bekale Urip:

1. Raos Soho Rumaos
2. Lillah Semende Ndepe2 Lan Tansah Gadahi Penyono Sae Dateng ALLOH SWT
3. Yaqin Sabar Teliti Telaten lan Ojo Grusa Grusu
4. Ojo Geting lan Mangkel Marang Umate Jeng Nabi MUHAMMAD SAW https://t.co/hZ3PVO4cIz",1
"Ih bodohnya, buat apa coba data dan poto2nya dipublish jelas2 begini, dia ini kan intel bukan ? https://t.co/057m4g5fDw",1
"Selagi mat saleh sebut Oreng Uten, selagi tu aku tak peduli cara sebut any English noun.
Butoh apa kita beria nak sebut istilah diorang ikut lidah diorang, diorang rilek Oreng Uten,
#donebadmood",1
Butoh reform apa. Buat kerja pun tidak. Haprak punya manusia.,1
@NeymAnemm YE BABIE AKU PERNAH BELI 2 PERCUMA SATU 25 je kut,1
@ManUtd_ID Bisa cerdas sedikit dalam Bursa Transfer??? Kita telah lama di bodohi dalam Bursa Transfer. Ga usah si E https://t.co/yWyKkeU7Mr,1
dg bodohnya lupa bawa jaket/cardigan/outer apapun :),1
"[bb] hai bb aku 68 tb aku 160 aku punga pinggul, paha, pantat besar. Ini beberapa referensi ootd aku. Masih banyak lagi sebenernya, ada yang mau threadnya? https://t.co/qyMNXFaV7B",1
Palahotak yang aku pun pi percaya bulat bulat macam butoh,1
"orang mah ngedoain yang bagus bagus
ini malah di marahin :( https://t.co/uVlqJxTSMh",1
"@deq_yatt @AfiqNahar aikk yat kemain elok, dgn aku nk memarah, hm cari kn double din",1
"Selagi mat saleh sebut Oreng Uten, selagi tu aku tak peduli cara sebut any English noun.
Butoh apa kita beria nak sebut istilah diorang ikut lidah diorang, diorang rilek Oreng Uten,
#donebadmood",1
"Selagi mat saleh sebut Oreng Uten, selagi tu aku tak peduli cara sebut any English noun.
Butoh apa kita beria nak sebut istilah diorang ikut lidah diorang, diorang rilek Oreng Uten,
#donebadmood",1
pasal dress up ke kelas pun jd gaduh. aku rilek jee gi kelas pakai baju oren tuu tudung sibai butterfly pin kiri ka https://t.co/R01QfoGEWb,1
"Kok marahnya kw saya ? 
Kan yg ngomong dividwo jelas kok",1
Eeeee bodohnya fan account sorang ni rasa nak unfollow. Pikir mutual je ni. Duk claim macam player kelab kita tenga https://t.co/ZQDWDJe4ZC,1
Sudahlah sy saturang kemas rumah. Saturang angkat tu almari berat. Yg so called 'anak dara' tu tau tngok ja. Haih babis,1
Ka caretakers @LIGHTxGENCY miya sama ka dubu gemesin siapa? Harus jujur ga boleh bohong nanti di marahin mama,1
"Overtime takde, bonus takde tapi kerja sama macam staff biasa dgn alasan 

""Korang kena belajar""

Kepala butoh dia belajar. Tu mempergunakan manusia bukannya mengajar",1
"Kebabian apa yang aku baca ni? Dont be so rojak lah. Aduhhhhyaiiiii, otak tak berfungsi well ke apa ni? Kenot brai https://t.co/ZNXRUJhVe7",1
"@Chgbnie Sesuai, dia butuhnya gimana, kan ada pilihan 3 gift, yg paling kiri itu naik energinya sedikit yg tengah l https://t.co/wGa3jzHUsF",1
"Kau fuckboy, dkt Perempuan pun kau pantat2 pastu nak nasihat orang. Acah2 bagus, nak ambik tahu pasal minat orang?P https://t.co/JA4WZAJyyf",1
"Selagi mat saleh sebut Oreng Uten, selagi tu aku tak peduli cara sebut any English noun.
Butoh apa kita beria nak sebut istilah diorang ikut lidah diorang, diorang rilek Oreng Uten,
#donebadmood",1
@ittaeminlee Gk grepe2 pantat kamu tuh kurang sayang/? Kan kangen di camp,1
ehh kuajo btul pompuan cmnii ekkk .. Bodohh nya bknn sikit2 .. dy pulun abiss bodohhh ni ..,1
"Hargai bila ada orang betul sayang kau , bukan bodohkan dia ",1
Sudah lah dgn bdk twitter ni. Korg semua butoh ! Sebaik-baik ustaz ebit lew tu pun korg nk menganjing lagi kata-kat https://t.co/K1J44ke7pw,1
"@mohamedalfatih @kacakertas Lancau masih nak sorok kes....ini tanah melayu,mana keutamaan pada kaum melayu",1
BODOHLAH KELAKAR ,1
"@askmenfess Emakku bangun pagi banget sebelum subuh, anak cewek ada 4, klo tidur ngebo biasa aja. G ada yg marahin. https://t.co/t3qnFygZNL",1
@mijot79 Kiri kanan terkejut tiba2 kene tanya babilah,1
"Selagi mat saleh sebut Oreng Uten, selagi tu aku tak peduli cara sebut any English noun.
Butoh apa kita beria nak sebut istilah diorang ikut lidah diorang, diorang rilek Oreng Uten,
#donebadmood",1
"tadi masa linesite visit dekat TPB, aku mcm x berapa nak perform sgt. plus ada termarah patient indon yg aku tanya https://t.co/M9AlUOYQiq",1
Termarah patient tadi sbb dia tinggi suara hukhuk sorry,1
"@umobile Terima kasih. Maaf termarah, tension sikit tengah mobile legend line disconnect. Haih. Salam ramadhan.",1
Babilah kenapa orang melayu tambah budak budak percaya give away semua ni ?,1
Tp sebenernya lagi pengen banget marahin atasan nya alun. Bisa bisanya ada training pas hari libur kan alun kasian https://t.co/1Zn73239oG,1
Lama lama kenyang aer aqu banyak minum pantat plut ma mekpluri,1
BAPAK KELAKAR SAMPAI TUKAR NAMA IGSHOP KAU JADI VICTORIA SEECRET BARE VANILLA HSJAGSJAHAABAHAHHAAH BODOHNYAAA NAK S https://t.co/Nrnb9Hrm3k,1
"@JeromePolin Perlakuan handukmu dengan baik, karna bagian yg kau pakai buat menyeka pantat hari ini bisa saja di gu https://t.co/OvMQqbTYSX",1
Mengacau aku number 1. Pastu anak anak kau yg lain apa function?,1
"Babih ahhh murah dohh beza harga dari previous model dekat RM5k. Walaweyhhh. 

Tertanya-tanya berapa agaknya harga https://t.co/eVwwxlTuu3",1
Kebabian apa Family Mart and TeaLive Sri Gombak ramai manusia ni? Selama ni punya la tak ada orang. Tetiba je berpusu2 manusia ,1
No6 betul la tu. babila sunyi,1
"Selagi mat saleh sebut Oreng Uten, selagi tu aku tak peduli cara sebut any English noun.
Butoh apa kita beria nak sebut istilah diorang ikut lidah diorang, diorang rilek Oreng Uten,
#donebadmood",1
Pandai dia gi Penang ON GRINDR PALA BUTOH PINJAM DUIT AKU X BAGI BALIK LAK TU  KESIAN MAK AKU BODO XDE CUCU KADHAKSNSBSB BABII https://t.co/17K5jmqsp4,1
"@mynewshub @tunfaisal @fikhwanBait KO MEMANG LAYAK JILAT PUNGGUNG JIB,,PASAL KO TERBODOH",1
"@akusifatin Bodohnya, mak pak ape fungsi?",1
"benda ni lah aku try cakap kt semua dari dulu tapi semua fikir ""unsupportive"" la ""why so serious"" la. lancau. good job!! @DramaBandMY @AepulRoza @ELMIELMO

link full video :
https://t.co/9PXSYY58OE https://t.co/iSNO0QdzKK",1
"@sassin496 Seharian, sambil buka app twt:) full main hp sambil charger. Fix ini mah gue di marahin:v",1
"@haihaihaikal babinya korang dua, dah sedap kat sna nak menganjeng aku pulak",1
Semoga perjalanan ands berjalan dengan lancau ehh lancar  https://t.co/rCaLTpGMlH,1
Butoh reform apa. Buat kerja pun tidak. Haprak punya manusia.,1
"Kesian.. Harta sendiri dh jadi mcm harta org lain. Bila nk pertahankan harta sendiri, dimarah balik plak... Hhmm.. https://t.co/QJs8CmLwVD",1
"Masyaallah, cute nya anak muridku satu ini. Dia paling sering ku marahin di kelas (krn hobby bgt ngobrol while I am https://t.co/Xa9XpebkqJ",1
Gahaahahhashshah lawak babihh alaaa ,1
Syg nak pantat malam ni sayang ,1
"Ramai hastag #PrabowoPemarah

Bersyukur kita memiliki Capres Bapak Jokowi yg baik dan rendah hati 

Baim Wongpun p https://t.co/SBI4gR1Rj3",1
@Sir_Azri @SyedSaddiq Geli la aku...mkn siput sedut pun nk masuk mass media,1
"Selagi mat saleh sebut Oreng Uten, selagi tu aku tak peduli cara sebut any English noun.
Butoh apa kita beria nak sebut istilah diorang ikut lidah diorang, diorang rilek Oreng Uten,
#donebadmood",1
Teringin nak berbuka puasa buffet kat hotel sedap sedap tp harga berbuka puasa mcm hanat mahalnya,1
"Percayalah, hidup lo bakal lebih tenang jikalau semua omongan babik orang2 gak lo telen. Bodo amat ae pren, hidup2 https://t.co/LbvK1Euy7m",1
"Pernah idolain prabowo, dan langsung balik kanan stlh dia akrab sama sesapian
#pernahsebodohitu 
",1
"""Alah pasang senang ja takkan caj sampai 200"" butoh la wey kalau senang takyah la upah orang buat la sendiri",1
"@umenumen punya diary yang ada gembok

punya orji yang kertasnya mengkilap

punya dompet roxy/billabong/rip curl ba https://t.co/ICPW2OiNwK",1
lawa gilebabi,1
Butoh reform apa. Buat kerja pun tidak. Haprak punya manusia.,1
babinya couple ni duk sweet2 sebelah aku..,1
"pas nengok ke kanan, pantat mas mas yg lagi nyender di besi tumpuan gue bobo
bangke.",1
"Acah victim padan muka, nak ambik gambor molek2 laa.",1
"@jennirubyjeane ""Boo""
""Ayang""
""Aneeeen""
""Baby cabul""
""Bebiboiku""
""Sayangku babinku""
""Gantengku mancungku""
""Ayang ni https://t.co/HwlFH3prx2",1
"@dlsbr_ Macam lancar lah. Orang melaka kan, memang hujung jadi u. Melakau hawau lancau",1
"Selagi mat saleh sebut Oreng Uten, selagi tu aku tak peduli cara sebut any English noun.
Butoh apa kita beria nak sebut istilah diorang ikut lidah diorang, diorang rilek Oreng Uten,
#donebadmood",1
Depan Lotte Mart Kelapa Gading. Jakarta #banjir lagi akibat punya #GubernurTerbodoh . Apes... https://t.co/QBu2hZLrr8,1
Kepala otak dia seronok sia duit aku burn macamtu je,1
@AidillAnuar Kepala otak kau  statement tu kalau sekali je bernas boleh tak ? Sekali je aku mintak dil,1
"Selagi mat saleh sebut Oreng Uten, selagi tu aku tak peduli cara sebut any English noun.
Butoh apa kita beria nak sebut istilah diorang ikut lidah diorang, diorang rilek Oreng Uten,
#donebadmood",1
@unsub2be Itttewww marah ni bang. Nak siakap stim limau baru lega,1
DJI OSMO 2 GIMBAL USING VIVITAR MONOPOD https://t.co/WM6dABVEjV via @YouTube #dji #gimbal #hack,1
Babila aku selalu stuck dkt conclusion ,1
"Gini ya aku kasih tips dari abahku, kenapa harus kerja dulu? Although kerja apa aja karena yang kita butuhin itu du https://t.co/85IH0hqWRw",1
Pakat dok kalut jamuan raya jabatan pulak  nak mintak sign pun payah aih,1
I mean jangan carut kat org yg dimarahkan tu. Carut kat dinding pokok henfon okay lagi,1
"Unik, Perangkat Ini Bisa Deteksi Pasangan yang Lagi Marahan: Teknologi berupa perangkat https://t.co/a7fEcCvApN",1
@rafiziramli Kecoh pulak si sotong nk bising2 agong bg fast food. Ada yg aku buat goreng tepung ni krg,1
@tanya2rl Gabutuh infrastruktur trus kalo mau jalan gak lewat aspal lewat mana? Udara? Yakali emang lu aladin,1
Yang babitkan dengan point akhirat tu fine la..but no need to be so judgemental.takkan la semua org yg ada hobby du https://t.co/inTAb3XINH,1
"@wildan_m @yunartowijaya Yang Dibodohi rakyat  bani cebong 
1 .TDK NAIKKN BBM..2 SUBSIDI 3 PANGAN 4 10JT LPNGN KERJ https://t.co/QzwSNMuA4l",1
"@ayuniholili okay baik boss, lelaki yg suruh jd macam mira filzah memang bodohhhh",1
Tp bodohnya aku percaya,1
"Lancau laptop, nak buat resume senang gilababi pun jadi lambat.",1
"aku pon tatau kenapa aku xlayan calon2 kawan dan bos aku cari kan.

Hang ingat hang lawa sgt ka eli?
Udoh la cam sy https://t.co/uOTWk50kpO",1
@kuanlift KOK EMOT PEACH W DI HP LU KAYA PANTAT BENERAN REP ?,1
"Pacar rasa teman, teman rasa pacar, ahh itumah sudah biasa.

Yang nggak biasa itu tiba-tiba orang yang kita sayang nelpon terus bilang ""aku mau kamu jadi pacarku""...

Langsung mimisan dah tuh kuping, pori-pori, lobang pantat..",1
"@nhn64 @aliafaziera Makanan segera OK,jodoh segera KO
#CariAkuDiSyurga #TeamLisa",1
Nak cari ice cream family mart la harini. Tp aku allergic masuk kedai tu kang muntah lak,1
"@NafiaIlmi_ Menghinaaa, sudah mulus semuluss pantat bayi",1
@akewtrapist Kok pantat berjmbut lebat musti d cukur bersih,1
@ohpaten @kuihgulung Mintak 7k kot sayang  bodohnya,1
Bodohnya orang macam ni lepas dah tinggal sorang dia boleh open vote untuk surrender pula kau memang babih!,1
"Bisnes 35.9 billion, tapi dlm ofis sembang pasal jodoh. Butohlah pengarah Melayu! https://t.co/7HF5lVDYby",1
@heybibel Udah kaya pantat bayi sensitip,1
"Ei sialla, aku dah kata benda dalam twitter stay dalam ni je. Kenapa yang nak bawak mulut? Seronok lah tu jadi batu api. Istg kalau aku dapat tahu aku block terus twutter hang jangan mimpi aku nak unblock bodo betui emo aku",1
"Disaat situasi kaya gini tuh butuhnya solusi bukan interogasi
Manusia manusiaaaaa aaa aaa aa aaa",1
Tadi iwan tanya sayang ni freshner ke? and me nak cakap apa baby sekali ter apa babitercenggang laki aku dengan aku aku tercenggang,1
"Hang muka kucing nama tah papa berani lah ckp laguni, tonyoh puka guna sabit bawu hang tau",1
@AlterBase18Plus Aku juga punya di pantat padahal aku kurus  mungkin lemak dibagian kaki lebih banyak,1
"Aku paling menyampah bila aku dm dia , dia seen kan jee",1
"Selagi mat saleh sebut Oreng Uten, selagi tu aku tak peduli cara sebut any English noun.
Butoh apa kita beria nak sebut istilah diorang ikut lidah diorang, diorang rilek Oreng Uten,
#donebadmood",1
bodohnya shopee naik harga pos laju naik harga gaji je tak naik ,1
"Selagi mat saleh sebut Oreng Uten, selagi tu aku tak peduli cara sebut any English noun.
Butoh apa kita beria nak sebut istilah diorang ikut lidah diorang, diorang rilek Oreng Uten,
#donebadmood",1
@zeqhyros Sekali dgn manusia cepat sentap. Bodohnya tak boleh ditangkis ya. Buat org meluat,1
"@faizalassegaf @aniesbaswedan Sy Pribadi Mendukung Siapapun yg ingin Memimpin Negri ini ,asal Amanah, bukan ammarah https://t.co/ZiCSSWfLcB",1
Aku beria letak brooch tu kat longkang tepi seat ni skali hujung2 aku nak carik tak jumpe. Panic jugak tadi. Rupeny https://t.co/jitzzFWZ0w,1
Kapan bisa ngentot mama cuma berani gini aja sama crotin pantat nya lagi tidur https://t.co/FcnW0EJOvp,1
Scene captain ri jumpa seri kat South Korea tu sweet sialll,1
@alehaiqall Rindu bb. So pemarah sikit. Hmm,1
@Sjeeongkim @understarnd Pantat bayi mah mulus,1
@ENA00HEEJIN Kalo ga sabar pantatnya lebar/?,1
kalau summer nie tak beli player jugak mmg butoh la real,1
bodo awat kota bharu. Demo nok membangkitkan kemarahe ore kelate ko. Gocoh beruk,1
Org berpesan pesan benda baik dimarah pulak.,1
KAU DENGAR DENGAN JELAS PANTEK LAH,1
"@MNazirolNazrie Tak la. We used to be a bestfriend kut. Kecoh kecoh tu biasa. Tak harap apa pun. Tapi tulah, ckp je https://t.co/RqmRdoMQGK",1
macam babila I like u becoz u muslimah kejadah ni,1
@iam_seha @anssashahira Same with me . rasa macam eh menyampah la tengok muka sendiri hodoh benor,1
AIPTU AWALUDIN personil babin Kel. Kemang Agung menyambangi pangkalan gojek di psr simpang Singky Kel. Kemang Agung https://t.co/kYoumKR7Qs,1
"Sibodoh ni xbalik kampung tgk mak ke ? kang nt xsmpt tgk , tweet hari2 rindu mak . Padahai tiap2 minggu balik kl ke https://t.co/New3XtZ2SY",1
"Wait, nih KADO PLUS PLUS DARI AKU! Aku tau kmu butuhnya ginian, bukan makanan atau barang. I know, what you want! https://t.co/03Y2ZHI66f",1
"Demi apa coba w rela numplekin tu nasi kotak demi foto bareng dia supaya jadi aesthetic 

Bodohnya aku, kenapa ga k https://t.co/FCyt2KG00j",1
@IMAOHSH kamu ga imut aja gabakal aku marahin mana tega aku marahin,1
Perempuann ni bab pusing mmg no 1 aekk..  Geram siall akuu..,1
"@asociallyist Guess what, Fasilitas seluruh sekolah indonesia masih belum benar. banyak yang ancur. tuh kemdikbodoh https://t.co/hcusw9L26W",1
Butoh dia tembak betul betul!!! Terkejut aku!!!,1
Joked? Bodohnya english. Adab pun takdak ,1
Termarah isteri sebab susah nak dpt cuti sama  sorry sayang,1
"Pikiran :
""Kamu lagi sibuk gak? Aku kangen""

Dikirim :
""Kamu kemana aja sih? Kok gak ada kabar? Sibuk mulu gak ada waktu kayaknya buat ngabarin bentar doang""

Iyaa, rindu emang semarah itu.",1
Babinya lelaki ni . Takde adab siak .,1
"@cIaassy Aku yang di samping dia waktu itu kaget trus ku suruh pergi, tak marahin katanya cuma bercanda.",1
"Kadang hati aku jadi lembut bgt ingat baiknya, tapi kadang langsung hati ak jd Amarah kalau ingat kata2 yg sangat2 tdk pantas itu.",1
@Naslath10 @nksthi @BukuMojok Pas lagi marahan trus buat GA buat ngrayu @nksthi dengan bantuan rakyat twitter,1
"Selagi mat saleh sebut Oreng Uten, selagi tu aku tak peduli cara sebut any English noun.
Butoh apa kita beria nak sebut istilah diorang ikut lidah diorang, diorang rilek Oreng Uten,
#donebadmood",1
"dah 2019 weh tolongla chat tu betul2 skit. menyampah siaaaa jenis yg 
'aq' 'skunk' eiii sialla kau sekolah belajar apa?",1
"@aristyooo Ga kuat, muntah

Kan aku ada maag, makan nasi padang aja bisa pingsan",1
" ngeeeeeng wusss  !
To baby alaa bayi kinciku ` @xshouchu_

Sayang maafin buna yaa, udahan dong marahnya ( https://t.co/d4JFErwN8b",1
Aku menyampah betul lah dah tau ada tibi ko datang sekolah buat ape. Nyusahkan aku tau tak nak kena pegi check ape semua,1
Tp bodohnya aku percaya,1
@HidayatMacha Papadom bodo sedap fak peh cari sapa buat kenduri malam ni,1
"""Mana aja bagus. Lu butuhnya yang mana?""",1
@BTS_twt So sweet banar kkm nihh Aaaaaaaaaaaa congratulations babie ,1
@yusuf_dumdum Ini si dum2 teh siapa?? Udh mengkilap blm lu jilatin itu pantatnya..,1
"@Thehulkey Sabar braderrr. Geram pulak baca thread ni. Aku tau khairulaming ja, si Syafkun ni aku baru tau. Babinya mamat ni ",1
@Arie_Kriting @habibthink ya itu di lakukan agar masyarakat timur bsa di bodohi &amp; di ambil kekayaan alamnya untuk k https://t.co/nfbaGjiwed,1
"Awat tolol bahlol sangat pilih untuk jadi spoiler movie? Hang dah tengok, Buat senyap dah la. Dok cempera kalut nak https://t.co/FPmO862d2e",1
Tengah sedap main kt btho boleh dia bantai bagi aku mines. Jibai perangai orang pass pass ni hm,1
"Selagi mat saleh sebut Oreng Uten, selagi tu aku tak peduli cara sebut any English noun.
Butoh apa kita beria nak sebut istilah diorang ikut lidah diorang, diorang rilek Oreng Uten,
#donebadmood",1
@timah29 syg nak pantat mlm ni syg ,1
"Selagi mat saleh sebut Oreng Uten, selagi tu aku tak peduli cara sebut any English noun.
Butoh apa kita beria nak sebut istilah diorang ikut lidah diorang, diorang rilek Oreng Uten,
#donebadmood",1
"Pikiran :
""Kamu lagi sibuk gak? Aku kangen""

Dikirim :
""Kamu kemana aja sih? Kok gak ada kabar? Sibuk mulu gak ada waktu kayaknya buat ngabarin bentar doang""

Iyaa, rindu emang semarah itu.",1
Sialan laa bateri 5s ni. Aku sampai khamis bizi ni. Mana ada masa nak pergi tukor. Cilake betul laa,1
@ZNazim2 Panas telinga macai tak? Madey kaya raya SELEPAS jadi PM ye.. New money!!!  So sape yg salahguna kuasa? Pi https://t.co/8R0THhMcA4,1
@baechukkae tpi pantat bayi lembut kak. . .,1
"Scammer2 bangsat call ckp surat mahkamah la, barang pos laju la, polis la, kepala bapak kau la pantek. Dah 2019 mas https://t.co/wgbqDu2n14",1
@zierxx_ Alalalalaa sayang jangan marahbiarkan jelah dia tu okay baby ailuv,1
"Pemimpin tdk berwibawa, mudah digoyang kanan kiri. Dimarahi janda langsung pucat (kisah tetangga saya) #PutihkanSolo",1
"Gue tuh buter, kalo udah sayang gatega buat ngambekin.. ya paling marahin karena dia bandel sih sering.",1
